Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID,AVG
CJ Abrams,22,970,Maj-NL,Washington,151,614,563,83,138,28,6,18,64,32,2,118,13,3,3,7,47,4,0.245,0.3,0.412,0.712,682928,0.245
Jos\xc3\xa9 Abreu,36,948,Maj-AL,Houston,152,642,584,68,141,24,1,22,103,46,1,138,6,0,6,16,1,1,0.241,0.301,0.399,0.7,547989,0.241
Wilyer Abreu,24,970,Maj-AL,Boston,28,85,76,10,24,6,0,2,14,9,0,23,0,0,0,0,3,1,0.316,0.388,0.474,0.862,677800,0.316
Ronald Acu\xc3\xb1a Jr.,25,959,Maj-NL,Atlanta,163,752,657,152,219,36,4,41,106,82,3,86,10,0,3,15,74,14,0.333,0.414,0.588,1.001,660670,0.333
Willy Adames,27,967,Maj-NL,Milwaukee,151,646,560,73,124,30,2,24,81,72,1,167,6,0,6,12,5,3,0.221,0.314,0.411,0.724,642715,0.221
Jordyn Adams,23,985,Maj-AL,Los Angeles,17,40,39,1,5,0,0,0,1,0,0,16,0,0,1,0,1,2,0.128,0.125,0.128,0.253,677941,0.128
Riley Adams,27,995,Maj-NL,Washington,44,158,143,8,39,13,2,4,21,11,0,45,2,1,1,5,0,0,0.273,0.331,0.476,0.807,656180,0.273
Jo Adell,24,970,Maj-AL,Los Angeles,17,62,58,7,12,3,1,3,6,4,0,25,0,0,0,1,1,0,0.207,0.258,0.448,0.706,666176,0.207
Ehire Adrianza,33,1123,Maj-NL,Atlanta,5,11,10,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.091,0.0,0.091,501303,0.0
Jes\xc3\xbas Aguilar,33,1097,Maj-AL,Oakland,36,115,104,8,23,2,0,5,9,8,2,31,1,0,1,3,0,0,0.221,0.281,0.385,0.665,542583,0.221
Nick Ahmed,33,996,Maj-NL,Arizona,72,210,198,14,42,10,1,2,17,12,0,52,0,0,0,0,5,1,0.212,0.257,0.303,0.56,605113,0.212
Hanser Alberto,30,1093,Maj-AL,Chicago,30,90,82,11,18,5,0,3,16,4,0,13,1,2,1,1,0,0,0.22,0.261,0.39,0.652,593643,0.22
Ozzie Albies,26,959,Maj-NL,Atlanta,152,677,611,96,171,30,5,33,110,48,2,110,8,0,8,10,13,2,0.28,0.336,0.507,0.844,645277,0.28
Jorge Alfaro,30,1032,"Maj-AL,Maj-NL","Boston,Colorado",18,52,48,2,7,4,0,1,4,2,0,15,2,0,0,3,0,0,0.146,0.212,0.292,0.503,595751,0.146
Greg Allen,30,1012,Maj-AL,New York,22,28,23,6,5,1,1,1,1,2,0,10,2,1,0,0,3,1,0.217,0.333,0.478,0.812,656185,0.217
Nick Allen,24,970,Maj-AL,Oakland,106,329,303,29,67,4,2,4,20,17,0,52,1,6,2,8,5,1,0.221,0.263,0.287,0.55,669397,0.221
Abraham Almonte,34,1006,Maj-NL,New York,8,16,15,1,1,1,0,0,0,1,0,8,0,0,0,0,0,0,0.067,0.125,0.133,0.258,501659,0.067
Pete Alonso,28,970,Maj-NL,New York,154,658,568,92,123,21,2,46,118,65,6,151,21,0,4,17,4,1,0.217,0.318,0.504,0.821,624413,0.217
Jose Altuve,33,948,Maj-AL,Houston,101,461,409,87,126,24,2,21,57,46,0,75,5,0,1,9,15,2,0.308,0.384,0.531,0.915,514888,0.308
Jake Alu,26,970,Maj-NL,Washington,51,175,159,14,36,2,1,2,16,10,0,42,3,1,2,2,5,1,0.226,0.282,0.289,0.571,666906,0.226
Francisco Alvarez,21,970,Maj-NL,New York,123,423,382,51,80,12,0,25,63,34,0,110,6,0,1,14,2,0,0.209,0.284,0.437,0.721,682626,0.209
Yordan Alvarez,26,948,Maj-AL,Houston,125,545,453,89,140,26,2,37,112,73,7,106,14,0,5,7,0,0,0.309,0.417,0.62,1.037,670541,0.309
Jacob Amaya,24,1068,Maj-NL,Miami,4,9,9,1,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0.222,0.222,0.222,0.444,676070,0.222
Miguel Amaya,24,970,Maj-NL,Chicago,53,156,131,17,28,4,0,5,18,12,0,40,11,1,1,2,0,0,0.214,0.329,0.359,0.688,665804,0.214
Brian Anderson,30,974,Maj-NL,Milwaukee,96,361,318,38,72,12,3,9,40,36,0,108,4,0,3,10,1,3,0.226,0.31,0.368,0.678,605119,0.226
Tim Anderson,30,971,Maj-AL,Chicago,123,524,493,52,121,18,2,1,25,26,0,122,3,0,2,15,13,2,0.245,0.286,0.296,0.582,641313,0.245
Elvis Andrus,34,970,Maj-AL,Chicago,112,406,374,39,94,20,1,6,44,25,1,71,4,1,2,11,12,4,0.251,0.304,0.358,0.662,462101,0.251
Miguel Andujar,28,970,Maj-NL,Pittsburgh,30,90,84,9,21,7,0,4,18,6,0,13,0,0,0,1,2,0,0.25,0.3,0.476,0.776,609280,0.25
Jonathan Aranda,25,968,Maj-AL,Tampa Bay,35,104,88,13,20,4,1,2,13,13,1,32,2,0,1,1,0,0,0.227,0.337,0.364,0.7,666018,0.227
Jonathan Ara\xc3\xbaz,24,984,Maj-NL,New York,27,66,59,3,8,0,0,3,9,5,0,18,0,2,0,1,0,0,0.136,0.203,0.288,0.491,660620,0.136
Orlando Arcia,28,959,Maj-NL,Atlanta,143,547,501,66,131,25,0,17,66,40,0,106,3,0,3,14,1,0,0.261,0.318,0.413,0.731,606115,0.261
Nolan Arenado,32,980,Maj-NL,St. Louis,144,612,560,71,149,26,2,26,93,41,5,101,3,0,8,21,3,3,0.266,0.315,0.459,0.774,571448,0.266
Gabriel Arias,23,975,Maj-AL,Cleveland,122,345,315,36,66,15,0,10,26,28,0,113,1,0,1,9,3,4,0.21,0.275,0.352,0.628,672356,0.21
Randy Arozarena,28,967,Maj-AL,Tampa Bay,153,662,559,95,143,20,3,23,83,80,1,158,18,0,5,10,22,10,0.256,0.364,0.426,0.79,668227,0.256
Luis Arraez,26,967,Maj-NL,Miami,149,625,582,71,204,30,3,10,69,35,10,34,4,1,3,18,3,2,0.351,0.389,0.464,0.853,650333,0.351
Christian Arroyo,28,1030,Maj-AL,Boston,66,206,195,23,47,16,0,3,24,7,0,45,1,1,2,8,1,3,0.241,0.268,0.369,0.638,624414,0.241
Jos\xc3\xa9 Az\xc3\xb3car,27,970,Maj-NL,San Diego,55,102,91,16,21,6,0,2,9,4,0,24,2,5,0,2,8,2,0.231,0.278,0.363,0.641,640492,0.231
Akil Baddoo,24,970,Maj-AL,Detroit,112,357,312,40,68,13,1,11,34,42,2,89,0,2,1,4,14,3,0.218,0.31,0.372,0.682,668731,0.218
Harrison Bader,29,984,"Maj-AL,Maj-NL","Cincinnati,New York",98,344,319,44,74,12,2,7,40,17,0,59,3,1,4,7,20,3,0.232,0.274,0.348,0.622,664056,0.232
Jihwan Bae,23,970,Maj-NL,Pittsburgh,111,371,334,54,77,17,2,2,32,30,0,92,2,3,2,4,24,9,0.231,0.296,0.311,0.608,678225,0.231
Javier B\xc3\xa1ez,30,970,Maj-AL,Detroit,136,547,510,58,113,18,4,9,59,24,0,125,9,0,3,12,12,0,0.222,0.267,0.325,0.593,595879,0.222
Patrick Bailey,24,971,Maj-NL,San Francisco,97,353,326,29,76,18,1,7,48,21,0,100,3,2,1,8,1,0,0.233,0.285,0.359,0.644,672275,0.233
Luken Baker,26,970,Maj-NL,St. Louis,33,99,86,9,18,3,0,2,10,13,0,31,0,0,0,1,0,0,0.209,0.313,0.314,0.627,663609,0.209
Rylan Bannon,27,1124,Maj-AL,Houston,2,6,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,676625,0.0
Austin Barnes,33,960,Maj-NL,Los Angeles,60,201,179,15,32,5,0,2,11,17,0,43,2,1,2,7,2,1,0.179,0.255,0.24,0.495,605131,0.179
Tucker Barnhart,32,1016,Maj-NL,Chicago,43,123,109,6,22,3,0,1,9,12,0,42,1,0,1,4,1,0,0.202,0.285,0.257,0.541,571466,0.202
Tres Barrera,28,1100,Maj-NL,St. Louis,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,668663,0.0
Jose Barrero,25,1079,Maj-NL,Cincinnati,46,149,133,15,29,8,0,2,17,15,0,44,0,0,1,1,3,2,0.218,0.295,0.323,0.619,676480,0.218
Joey Bart,26,990,Maj-NL,San Francisco,30,95,87,9,18,5,0,0,5,3,0,23,4,0,1,0,0,0,0.207,0.263,0.264,0.528,663698,0.207
Osleivis Basabe,22,970,Maj-AL,Tampa Bay,31,94,87,15,19,5,0,1,12,6,0,25,1,0,0,2,0,1,0.218,0.277,0.31,0.587,678545,0.218
Matthew Batten,28,970,Maj-NL,San Diego,43,139,120,19,31,6,0,2,11,17,0,30,1,1,0,0,2,2,0.258,0.355,0.358,0.713,676946,0.258
Brett Baty,23,970,Maj-NL,New York,108,389,353,41,75,12,0,9,34,29,0,109,2,1,1,8,2,0,0.212,0.275,0.323,0.598,683146,0.212
Jake Bauers,27,971,Maj-AL,New York,84,272,242,28,49,15,0,12,30,27,0,95,0,0,3,3,3,2,0.202,0.279,0.413,0.693,641343,0.202
Matt Beaty,30,995,"Maj-AL,Maj-NL","Kansas City,San Francisco",30,72,61,8,14,4,0,0,4,6,0,14,5,0,0,1,0,0,0.23,0.347,0.295,0.642,607461,0.23
Josh Bell,30,967,"Maj-AL,Maj-NL","Cleveland,Miami",152,625,555,53,139,30,0,22,75,63,2,135,2,0,3,13,0,1,0.25,0.327,0.423,0.751,605137,0.25
Cody Bellinger,27,971,Maj-NL,Chicago,130,556,499,95,153,29,1,26,97,40,3,87,5,0,12,7,20,6,0.307,0.356,0.525,0.881,641355,0.307
Brandon Belt,35,967,Maj-AL,Toronto,105,412,347,53,86,23,0,19,43,61,1,146,2,0,2,5,0,0,0.248,0.362,0.478,0.84,474832,0.248
Anthony Bemboom,33,1061,Maj-AL,Baltimore,6,13,11,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0.182,0.308,0.182,0.49,621532,0.182
Andrew Benintendi,28,972,Maj-AL,Chicago,151,621,562,72,147,34,2,5,45,52,5,89,3,1,3,12,13,2,0.262,0.326,0.356,0.682,643217,0.262
Will Benson,25,970,Maj-NL,Cincinnati,108,329,287,51,79,15,8,11,31,40,0,103,1,0,1,3,19,3,0.275,0.365,0.498,0.863,666181,0.275
Jon Berti,33,967,Maj-NL,Miami,135,430,393,53,115,17,3,7,33,29,2,80,3,2,3,10,16,7,0.293,0.343,0.405,0.748,542932,0.293
Christian Bethancourt,31,971,Maj-AL,Tampa Bay,104,332,315,49,71,16,0,11,33,13,0,91,0,1,3,6,1,0,0.225,0.254,0.381,0.635,542194,0.225
Mookie Betts,30,960,Maj-NL,Los Angeles,155,705,595,127,179,40,1,39,107,97,3,109,8,0,5,5,14,3,0.301,0.403,0.568,0.971,605141,0.301
Bo Bichette,25,967,Maj-AL,Toronto,137,609,579,70,179,30,3,20,73,27,0,117,2,0,1,14,5,3,0.309,0.342,0.475,0.817,666182,0.309
Cavan Biggio,28,967,Maj-AL,Toronto,113,346,297,54,69,12,0,9,40,40,0,91,7,0,2,0,5,2,0.232,0.335,0.364,0.699,624415,0.232
Charlie Blackmon,36,970,Maj-NL,Colorado,96,413,359,57,100,24,5,8,40,39,0,55,11,0,4,6,4,1,0.279,0.363,0.44,0.803,453568,0.279
Dairon Blanco,30,970,Maj-AL,Kansas City,69,138,124,19,32,7,4,3,18,10,0,33,2,2,0,2,24,5,0.258,0.324,0.452,0.775,680118,0.258
Travis Blankenhorn,26,987,Maj-NL,Washington,10,37,31,2,5,0,0,1,1,6,0,6,0,0,0,0,0,0,0.161,0.297,0.258,0.555,663905,0.161
JJ Bleday,25,970,Maj-AL,Oakland,82,303,256,35,50,11,0,10,27,42,0,72,2,0,3,3,5,1,0.195,0.31,0.355,0.666,668709,0.195
Xander Bogaerts,30,970,Maj-NL,San Diego,155,665,596,83,170,31,2,19,58,56,0,110,7,0,6,21,19,2,0.285,0.35,0.44,0.79,593428,0.285
Alec Bohm,26,947,Maj-NL,Philadelphia,158,664,604,79,164,34,0,21,103,48,1,103,6,0,6,25,4,1,0.272,0.328,0.432,0.76,664761,0.272
Sean Bouchard,27,970,Maj-NL,Colorado,21,43,38,11,12,2,0,4,7,4,0,14,0,0,1,0,0,1,0.316,0.372,0.684,1.056,656248,0.316
Jackie Bradley Jr.,33,1086,Maj-AL,Kansas City,43,113,105,10,14,5,0,1,6,5,0,29,2,1,0,3,0,0,0.133,0.188,0.21,0.397,598265,0.133
Michael Brantley,36,948,Maj-AL,Houston,23,89,82,8,20,3,0,3,9,6,0,8,0,0,1,4,1,0,0.244,0.292,0.39,0.682,488726,0.244
Alex Bregman,29,948,Maj-AL,Houston,172,773,663,113,172,29,5,29,105,99,1,97,9,0,2,22,3,1,0.259,0.362,0.449,0.812,608324,0.259
Will Brennan,25,970,Maj-AL,Cleveland,138,455,432,41,115,24,0,5,41,16,2,57,5,0,2,4,13,5,0.266,0.299,0.356,0.655,686823,0.266
Jonah Bride,27,995,Maj-AL,Oakland,39,106,88,9,15,3,0,0,7,11,0,22,4,1,2,3,0,1,0.17,0.286,0.205,0.49,681146,0.17
Mike Brosseau,29,1089,Maj-NL,Milwaukee,29,78,73,4,15,2,0,4,8,4,0,20,1,0,0,2,0,0,0.205,0.256,0.397,0.654,670712,0.205
Seth Brown,30,973,Maj-AL,Oakland,112,378,343,33,76,19,1,14,52,30,1,101,2,1,2,6,3,1,0.222,0.286,0.405,0.692,664913,0.222
Vidal Bruj\xc3\xa1n,25,988,Maj-AL,Tampa Bay,37,84,76,14,13,2,0,0,6,5,0,21,2,1,0,1,3,2,0.171,0.241,0.197,0.438,660644,0.171
Kris Bryant,31,970,Maj-NL,Colorado,80,335,300,36,70,10,0,10,31,29,0,68,6,0,0,6,0,0,0.233,0.313,0.367,0.68,592178,0.233
Peyton Burdick,26,1103,Maj-NL,Miami,14,37,33,4,6,2,0,1,2,3,0,18,1,0,0,0,1,0,0.182,0.27,0.333,0.604,680814,0.182
Jake Burger,27,967,"Maj-AL,Maj-NL","Chicago,Miami",143,547,499,71,125,28,1,34,80,32,0,149,12,0,4,4,1,1,0.251,0.309,0.515,0.824,669394,0.251
Alec Burleson,24,982,Maj-NL,St. Louis,107,347,315,34,77,20,1,8,36,23,0,45,3,1,2,13,3,1,0.244,0.3,0.39,0.691,676475,0.244
Michael Busch,25,994,Maj-NL,Los Angeles,27,81,72,9,12,3,0,2,7,8,0,27,0,0,1,0,1,0,0.167,0.247,0.292,0.539,683737,0.167
Lawrence Butler,22,970,Maj-AL,Oakland,42,129,123,10,26,4,0,4,10,4,0,35,1,0,1,5,0,0,0.211,0.24,0.341,0.582,671732,0.211
Byron Buxton,29,960,Maj-AL,Minnesota,86,348,305,49,63,17,1,17,42,35,2,109,4,0,4,3,9,0,0.207,0.293,0.436,0.729,621439,0.207
Jos\xc3\xa9 Caballero,26,970,Maj-AL,Seattle,104,280,231,37,51,9,1,4,26,28,0,66,17,0,4,0,26,3,0.221,0.343,0.32,0.663,676609,0.221
Trey Cabbage,26,992,Maj-AL,Los Angeles,22,56,53,5,11,3,0,1,7,2,0,26,0,0,1,1,1,1,0.208,0.232,0.321,0.553,663550,0.208
Miguel Cabrera,40,970,Maj-AL,Detroit,98,370,334,21,86,20,0,4,34,31,0,74,2,0,3,11,0,0,0.257,0.322,0.353,0.675,408234,0.257
Oswaldo Cabrera,24,970,Maj-AL,New York,114,330,298,35,63,11,0,5,29,25,1,72,2,3,2,6,8,0,0.211,0.275,0.299,0.574,665828,0.211
Kole Calhoun,35,971,Maj-AL,Cleveland,43,174,157,18,34,7,0,6,25,13,0,37,2,0,2,3,0,1,0.217,0.282,0.376,0.657,594777,0.217
Willie Calhoun,28,1072,Maj-AL,New York,44,149,134,16,32,7,0,5,16,14,1,20,0,0,1,2,0,0,0.239,0.309,0.403,0.712,641432,0.239
Alex Call,28,970,Maj-NL,Washington,128,439,375,43,75,14,1,8,38,53,0,78,6,3,2,1,9,8,0.2,0.307,0.307,0.614,669743,0.2
Johan Camargo,29,1010,Maj-NL,San Francisco,8,20,18,0,4,0,0,0,2,1,0,4,1,0,0,2,0,0,0.222,0.3,0.222,0.522,622666,0.222
