Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID,AVG
Hoy Park,26,1359,Maj-NL,Pittsburgh,23,60,51,7,11,2,0,2,6,4,0,15,1,2,2,0,1,0,0.216,0.276,0.373,0.648,660829,0.216
Vinnie Pasquantino,24,1331,Maj-AL,Kansas City,72,298,258,25,76,10,0,10,26,35,1,34,3,0,2,5,1,0,0.295,0.383,0.45,0.832,686469,0.295
Mark Payton,30,1331,Maj-AL,Chicago,8,25,21,3,3,0,0,0,1,4,0,4,0,0,0,0,0,0,0.143,0.28,0.143,0.423,592622,0.143
Joc Pederson,30,1332,Maj-NL,San Francisco,134,433,380,57,104,19,3,23,70,42,3,100,7,0,4,5,3,2,0.274,0.353,0.521,0.874,592626,0.274
Liover Peguero,21,1440,Maj-NL,Pittsburgh,1,4,3,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0.333,0.5,0.333,0.833,678894,0.333
Jeremy Pe\xc3\xb1a,24,1300,Maj-AL,Houston,149,619,579,84,152,25,2,26,71,24,0,150,6,2,5,5,11,3,0.263,0.296,0.447,0.744,665161,0.263
David Peralta,34,1328,"Maj-AL,Maj-NL","Arizona,Tampa Bay",135,491,440,39,110,30,3,12,59,41,5,115,4,0,6,8,1,3,0.25,0.316,0.414,0.729,444482,0.25
Oswald Peraza,22,1316,Maj-AL,New York,19,60,52,8,15,3,0,1,2,6,0,11,2,0,0,3,2,0,0.288,0.383,0.404,0.787,672724,0.288
Geraldo Perdomo,22,1331,Maj-NL,Arizona,148,500,431,58,84,10,2,5,40,50,0,103,5,12,2,3,9,2,0.195,0.285,0.262,0.547,672695,0.195
Carlos P\xc3\xa9rez,25,1331,Maj-AL,Chicago,7,18,18,0,4,2,0,0,2,0,0,2,0,0,0,1,0,0,0.222,0.222,0.333,0.556,656024,0.222
Joe Perez,22,1511,Maj-AL,Houston,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,669309,0.0
Michael P\xc3\xa9rez,29,1376,Maj-NL,"New York,Pittsburgh",45,132,121,10,18,0,0,6,14,10,0,32,0,1,0,2,1,0,0.149,0.214,0.298,0.511,605421,0.149
Roberto P\xc3\xa9rez,33,1482,Maj-NL,Pittsburgh,21,69,60,8,14,2,0,2,8,9,0,25,0,0,0,1,0,0,0.233,0.333,0.367,0.7,547379,0.233
Salvador Perez,32,1335,Maj-AL,Kansas City,114,473,445,48,113,23,1,23,76,18,2,109,7,0,3,9,0,0,0.254,0.292,0.465,0.757,521692,0.254
Jace Peterson,32,1331,Maj-NL,Milwaukee,112,328,288,44,68,14,2,8,34,33,2,85,2,2,3,8,12,1,0.236,0.316,0.382,0.698,607054,0.236
Tommy Pham,34,1332,"Maj-AL,Maj-NL","Boston,Cincinnati",144,622,554,89,131,23,1,17,63,56,0,167,7,0,5,20,8,3,0.236,0.312,0.374,0.686,502054,0.236
Brett Phillips,28,1382,Maj-AL,"Baltimore,Tampa Bay",83,225,201,22,29,6,0,5,15,16,0,94,3,4,1,0,7,0,0.144,0.217,0.249,0.466,621433,0.144
Evan Phillips,27,1463,Maj-NL,Los Angeles,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1.0,,,623465,
Kevin Pillar,33,1457,Maj-NL,Los Angeles,4,13,12,1,1,1,0,0,0,1,0,4,0,0,0,1,0,0,0.083,0.154,0.167,0.321,607680,0.083
Manny Pi\xc3\xb1a,35,1495,Maj-NL,Atlanta,5,17,14,1,2,0,0,0,2,1,0,1,1,0,1,0,0,0,0.143,0.235,0.143,0.378,444489,0.143
Chad Pinder,30,1331,Maj-AL,Oakland,111,379,361,38,85,18,0,12,42,14,0,118,0,1,2,10,2,0,0.235,0.263,0.385,0.648,640461,0.235
Israel Pineda,22,1331,Maj-NL,Washington,4,14,13,1,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0.077,0.143,0.077,0.22,672832,0.077
Ren\xc3\xa9 Pinto,25,1331,Maj-AL,Tampa Bay,25,83,80,5,17,3,0,2,10,2,0,35,1,0,0,3,0,0,0.213,0.241,0.325,0.566,650907,0.213
Stephen Piscotty,31,1383,Maj-AL,Oakland,42,139,126,12,24,4,0,5,14,9,1,48,2,0,2,2,2,0,0.19,0.252,0.341,0.593,572039,0.19
Kevin Plawecki,31,1332,Maj-AL,"Boston,Texas",63,186,168,15,37,8,0,1,13,14,0,32,2,1,1,6,0,0,0.22,0.286,0.286,0.572,608700,0.22
Nick Plummer,25,1439,Maj-NL,New York,14,31,29,4,4,1,0,2,6,1,0,12,1,0,0,1,0,0,0.138,0.194,0.379,0.573,663911,0.138
Jorge Polanco,28,1370,Maj-AL,Minnesota,104,445,375,54,88,16,0,16,56,64,1,95,2,0,4,4,3,3,0.235,0.346,0.405,0.751,593871,0.235
AJ Pollock,34,1332,Maj-AL,Chicago,138,527,489,61,120,26,1,14,56,32,0,98,2,0,4,13,3,1,0.245,0.292,0.389,0.681,572041,0.245
Nick Pratto,23,1351,Maj-AL,Kansas City,49,182,158,18,29,9,1,7,20,19,0,66,1,1,3,6,0,0,0.184,0.271,0.386,0.657,668472,0.184
Ford Proctor,25,1331,Maj-NL,San Francisco,7,22,18,3,2,0,0,1,6,2,0,3,0,0,2,0,0,0,0.111,0.182,0.278,0.46,665154,0.111
Jurickson Profar,29,1313,Maj-NL,San Diego,164,710,619,88,151,36,2,16,63,81,0,111,4,3,3,12,5,1,0.244,0.334,0.386,0.72,595777,0.244
Albert Pujols,42,1328,Maj-NL,St. Louis,111,359,315,42,85,14,0,24,68,28,1,56,10,0,6,14,1,2,0.27,0.343,0.543,0.885,405395,0.27
Roman Quinn,29,1378,"Maj-AL,Maj-NL","Philadelphia,Tampa Bay",44,87,79,15,17,3,2,0,7,7,0,36,1,0,0,0,4,3,0.215,0.287,0.304,0.591,596451,0.215
Esteban Quiroz,30,1331,Maj-NL,Chicago,14,47,40,3,11,0,0,0,3,4,0,9,2,1,0,0,1,1,0.275,0.37,0.275,0.645,606019,0.275
Cal Raleigh,25,1321,Maj-AL,Seattle,124,439,392,50,83,21,1,28,67,40,0,130,2,0,5,5,1,0,0.212,0.285,0.485,0.769,663728,0.212
Luke Raley,27,1383,Maj-AL,Tampa Bay,22,72,61,7,12,2,0,1,4,7,0,24,3,0,1,1,0,0,0.197,0.306,0.279,0.584,670042,0.197
Harold Ram\xc3\xadrez,27,1328,Maj-AL,Tampa Bay,122,444,412,46,122,24,0,6,58,19,1,75,9,0,4,6,3,5,0.296,0.338,0.398,0.736,623912,0.296
Jos\xc3\xa9 Ram\xc3\xadrez,29,1318,Maj-AL,Cleveland,164,717,631,92,178,46,5,30,130,70,20,89,6,0,10,5,20,7,0.282,0.354,0.513,0.868,608070,0.282
Heliot Ramos,22,1348,Maj-NL,San Francisco,9,22,20,4,2,0,0,0,0,2,0,6,0,0,0,1,0,0,0.1,0.182,0.1,0.282,671218,0.1
J.T. Realmuto,31,1300,Maj-NL,Philadelphia,156,634,569,86,153,27,5,25,90,47,1,143,13,0,5,7,21,1,0.269,0.336,0.466,0.802,592663,0.269
Rob Refsnyder,31,1335,Maj-AL,Boston,57,177,153,25,47,11,0,6,21,15,0,46,6,0,3,1,1,1,0.307,0.384,0.497,0.881,608701,0.307
Zach Reks,28,1440,Maj-AL,Texas,16,34,34,3,9,1,0,0,3,0,0,10,0,0,0,0,0,1,0.265,0.265,0.294,0.559,676646,0.265
Anthony Rendon,32,1332,Maj-AL,Los Angeles,47,193,166,15,38,10,0,5,24,23,0,35,2,0,2,7,2,0,0.229,0.326,0.38,0.706,543685,0.229
Hunter Renfroe,30,1332,Maj-NL,Milwaukee,125,522,474,62,121,23,1,29,72,39,1,121,4,2,3,11,1,1,0.255,0.315,0.492,0.807,592669,0.255
Luis Rengifo,25,1331,Maj-AL,Los Angeles,127,511,489,45,129,22,4,17,52,17,0,79,4,1,0,11,6,2,0.264,0.294,0.429,0.724,650859,0.264
Franmil Reyes,26,1331,"Maj-AL,Maj-NL","Chicago,Cleveland",118,473,438,43,97,17,2,14,47,30,0,157,2,0,3,12,2,1,0.221,0.273,0.365,0.638,614177,0.221
Pablo Reyes,28,1374,Maj-NL,Milwaukee,5,16,15,1,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0.267,0.313,0.267,0.579,622569,0.267
V\xc3\xadctor Reyes,27,1332,Maj-AL,Detroit,92,336,315,27,80,19,3,3,34,13,0,77,4,0,4,7,2,2,0.254,0.289,0.362,0.651,622682,0.254
Bryan Reynolds,27,1332,Maj-NL,Pittsburgh,145,614,542,74,142,19,4,27,62,56,6,141,14,0,2,13,7,3,0.262,0.345,0.461,0.807,668804,0.262
Matt Reynolds,31,1331,Maj-NL,"Cincinnati,New York",93,272,244,31,60,10,1,3,23,26,0,78,1,0,1,7,5,0,0.246,0.32,0.332,0.652,608703,0.246
JT Riddle,30,1495,Maj-NL,Cincinnati,2,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,595375,0.25
Austin Riley,25,1321,Maj-NL,Atlanta,163,709,630,90,169,39,2,38,94,58,1,173,17,0,4,13,2,0,0.268,0.344,0.517,0.862,663586,0.268
Edwin R\xc3\xados,28,1456,Maj-NL,Los Angeles,27,92,86,12,21,1,0,7,17,5,1,36,1,0,0,2,0,1,0.244,0.293,0.5,0.793,621458,0.244
Alfonso Rivas III,25,1331,Maj-NL,Chicago,101,287,251,27,59,5,2,3,25,29,1,87,4,1,2,1,6,1,0.235,0.322,0.307,0.628,663845,0.235
Emmanuel Rivera,26,1336,"Maj-AL,Maj-NL","Arizona,Kansas City",102,359,330,46,77,16,3,12,40,23,0,83,5,0,1,8,1,2,0.233,0.292,0.409,0.702,656896,0.233
Sebasti\xc3\xa1n Rivero,23,1331,Maj-AL,Kansas City,17,29,26,2,4,0,0,0,1,2,0,10,0,1,0,0,0,0,0.154,0.214,0.154,0.368,665861,0.154
Anthony Rizzo,32,1313,Maj-AL,New York,139,585,494,81,112,23,1,34,83,63,6,109,26,0,2,13,6,6,0.227,0.344,0.484,0.827,519203,0.227
Luis Robert Jr.,24,1343,Maj-AL,Chicago,98,401,380,54,108,18,0,12,56,17,1,77,3,0,1,6,11,3,0.284,0.319,0.426,0.746,673357,0.284
David Robertson,37,1436,Maj-NL,Chicago,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,502085,0.0
Kramer Robertson,27,1478,Maj-NL,St. Louis,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,670298,0.0
Chuckie Robinson,27,1332,Maj-NL,Cincinnati,25,60,59,3,8,2,0,2,5,0,0,17,0,1,0,5,0,0,0.136,0.136,0.271,0.407,642020,0.136
V\xc3\xadctor Robles,25,1332,Maj-NL,Washington,132,407,366,42,82,10,2,6,33,17,0,104,9,11,4,3,15,4,0.224,0.273,0.311,0.584,645302,0.224
Brendan Rodgers,25,1331,Maj-NL,Colorado,137,581,527,72,140,30,3,13,63,46,0,101,3,0,5,25,0,0,0.266,0.325,0.408,0.733,663898,0.266
Julio Rodr\xc3\xadguez,21,1321,Maj-AL,Seattle,137,588,534,89,150,28,4,28,77,43,5,152,10,0,1,7,26,7,0.281,0.345,0.506,0.851,677594,0.281
Jose Rojas,29,1372,Maj-AL,Los Angeles,22,57,56,1,7,2,0,0,1,0,0,19,1,0,0,1,0,0,0.125,0.14,0.161,0.301,670351,0.125
Josh Rojas,28,1331,Maj-NL,Arizona,124,510,443,66,119,25,1,9,56,55,2,98,2,5,5,7,23,3,0.269,0.349,0.391,0.739,668942,0.269
Miguel Rojas,33,1333,Maj-NL,Miami,140,507,471,34,111,19,2,6,36,26,1,61,6,1,3,12,9,3,0.236,0.283,0.323,0.605,500743,0.236
Austin Romine,33,1331,"Maj-AL,Maj-NL","Cincinnati,Los Angeles,St. Louis",51,136,129,10,20,3,0,3,9,4,0,46,1,2,0,2,0,0,0.155,0.187,0.248,0.435,519222,0.155
Brent Rooker,27,1363,"Maj-AL,Maj-NL","Kansas City,San Diego",16,36,32,1,4,1,0,0,2,3,0,11,1,0,0,2,0,0,0.125,0.222,0.156,0.378,667670,0.125
Amed Rosario,26,1318,Maj-AL,Cleveland,160,702,666,89,187,26,9,12,73,26,0,121,6,0,4,20,19,4,0.281,0.312,0.401,0.713,642708,0.281
Eddie Rosario,30,1321,Maj-NL,Atlanta,83,278,258,27,53,12,1,5,24,17,0,69,0,0,3,3,3,0,0.205,0.252,0.318,0.57,592696,0.205
Eguy Rosario,22,1355,Maj-NL,San Diego,7,6,5,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0.2,0.333,0.2,0.533,666703,0.2
Darin Ruf,35,1328,Maj-NL,"New York,San Francisco",119,391,335,52,68,12,0,11,45,46,0,106,7,0,3,11,2,0,0.203,0.309,0.337,0.647,573131,0.203
Esteury Ruiz,23,1362,Maj-NL,"Milwaukee,San Diego",17,36,35,3,6,1,1,0,2,1,0,7,0,0,0,0,1,2,0.171,0.194,0.257,0.452,665923,0.171
Keibert Ruiz,23,1358,Maj-NL,Washington,112,433,394,33,99,22,0,7,36,30,0,50,6,1,2,9,6,1,0.251,0.313,0.36,0.673,660688,0.251
Adley Rutschman,24,1331,Maj-AL,Baltimore,113,470,398,70,101,35,1,13,42,65,0,86,4,0,3,4,4,0,0.254,0.362,0.445,0.806,668939,0.254
Gary S\xc3\xa1nchez,29,1331,Maj-AL,Minnesota,128,471,419,42,86,24,0,16,61,40,0,136,7,0,5,12,2,0,0.205,0.282,0.377,0.659,596142,0.205
Jes\xc3\xbas S\xc3\xa1nchez,24,1331,Maj-NL,Miami,98,343,313,38,67,14,3,13,36,26,0,92,3,0,1,7,1,0,0.214,0.28,0.403,0.682,660821,0.214
Yolmer Sanchez,30,1372,"Maj-AL,Maj-NL","Boston,New York",17,44,37,1,4,0,0,0,2,5,0,13,0,2,0,0,0,2,0.108,0.214,0.108,0.322,570560,0.108
Donny Sands,26,1343,Maj-NL,Philadelphia,3,4,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.25,0.0,0.25,664848,0.0
Reiver Sanmartin,26,1500,Maj-NL,Cincinnati,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,665665,0.0
Miguel San\xc3\xb3,29,1399,Maj-AL,Minnesota,20,71,60,1,5,0,0,1,3,9,0,25,1,0,1,0,1,0,0.083,0.211,0.133,0.345,593934,0.083
Carlos Santana,36,1321,Maj-AL,"Kansas City,Seattle",136,530,453,53,92,20,0,20,64,73,3,96,2,0,2,9,0,0,0.203,0.315,0.38,0.695,467793,0.203
Anthony Santander,27,1331,Maj-AL,Baltimore,152,647,574,78,138,24,0,33,89,55,1,122,13,0,5,14,0,2,0.24,0.318,0.455,0.773,623993,0.24
Jonathan Schoop,30,1331,Maj-AL,Detroit,131,510,481,48,97,23,1,11,38,19,1,107,6,0,4,15,5,0,0.202,0.239,0.322,0.561,570731,0.202
Max Schrock,27,1412,Maj-NL,Cincinnati,13,27,26,1,4,0,0,0,1,1,0,6,0,0,0,0,0,0,0.154,0.185,0.154,0.339,621011,0.154
Kyle Schwarber,29,1300,Maj-NL,Philadelphia,172,743,632,113,138,21,3,52,104,101,6,218,6,0,4,10,13,1,0.218,0.33,0.508,0.838,656941,0.218
Frank Schwindel,30,1390,Maj-NL,Chicago,75,292,271,23,62,11,0,8,36,19,1,58,0,0,2,12,0,0,0.229,0.277,0.358,0.635,643524,0.229
Corey Seager,28,1332,Maj-AL,Texas,151,663,593,91,145,24,1,33,83,58,7,103,7,0,5,14,3,0,0.245,0.317,0.455,0.772,608369,0.245
Jean Segura,32,1300,Maj-NL,Philadelphia,115,448,410,49,110,11,0,10,40,27,1,72,8,1,2,16,14,6,0.268,0.324,0.368,0.693,516416,0.268
Marcus Semien,31,1331,Maj-AL,Texas,161,724,657,101,163,31,5,26,83,53,0,120,4,0,10,7,25,8,0.248,0.304,0.429,0.733,543760,0.248
Nick Senzel,27,1346,Maj-NL,Cincinnati,110,420,373,45,86,13,0,5,25,30,0,76,5,2,1,7,8,5,0.231,0.296,0.306,0.601,669222,0.231
Brian Serven,27,1331,Maj-NL,Colorado,62,205,187,19,38,4,1,6,16,13,0,44,2,2,1,7,0,0,0.203,0.261,0.332,0.593,661531,0.203
Pedro Severino,28,1395,Maj-NL,Milwaukee,8,21,18,0,4,2,0,0,1,3,0,7,0,0,0,0,0,0,0.222,0.333,0.333,0.667,600474,0.222
Travis Shaw,32,1491,Maj-AL,Boston,7,19,19,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,543768,0.0
Gavin Sheets,26,1331,Maj-AL,Chicago,123,410,377,34,91,19,0,15,53,27,0,86,3,0,3,9,0,0,0.241,0.295,0.411,0.706,657757,0.241
Zack Short,27,1367,Maj-AL,Detroit,6,13,9,2,0,0,0,0,2,2,0,5,0,0,2,0,1,0,0.0,0.154,0.0,0.154,670097,0.0
Michael Siani,22,1331,Maj-NL,Cincinnati,9,24,24,1,4,0,0,0,0,0,0,7,0,0,0,1,0,1,0.167,0.167,0.167,0.333,672279,0.167
Magneuris Sierra,26,1344,Maj-AL,Los Angeles,45,96,91,7,15,1,3,0,5,4,0,25,0,1,0,0,6,1,0.165,0.2,0.242,0.442,642423,0.165
Andrelton Simmons,32,1418,Maj-NL,Chicago,34,85,75,8,13,1,0,0,7,7,0,13,0,3,0,5,4,0,0.173,0.244,0.187,0.431,592743,0.173
Jose Siri,26,1328,Maj-AL,"Houston,Tampa Bay",106,334,310,54,65,13,2,8,25,20,0,113,3,0,1,3,14,2,0.21,0.263,0.342,0.605,642350,0.21
Austin Slater,29,1331,Maj-NL,San Francisco,125,325,277,49,73,15,2,7,34,40,0,89,6,0,2,9,12,1,0.264,0.366,0.408,0.774,596103,0.264
Dominic Smith,27,1412,Maj-NL,New York,58,152,134,11,26,10,1,0,17,12,0,37,4,0,2,0,0,0,0.194,0.276,0.284,0.56,642086,0.194
Josh Smith,24,1331,Maj-AL,Texas,73,253,213,23,42,5,0,2,16,28,0,50,7,2,3,1,4,3,0.197,0.307,0.249,0.556,669701,0.197
Kevin Smith,25,1448,Maj-AL,Oakland,47,151,139,9,25,9,1,2,13,7,0,42,0,3,2,5,4,0,0.18,0.216,0.302,0.518,675656,0.18
Pavin Smith,26,1331,Maj-NL,Arizona,75,277,245,24,54,9,0,9,33,28,1,67,1,0,3,2,1,0,0.22,0.3,0.367,0.667,656976,0.22
Will Smith,27,1321,Maj-NL,Los Angeles,141,595,524,70,135,28,3,24,89,56,4,98,10,0,5,11,1,0,0.258,0.338,0.46,0.798,669257,0.258
Canaan Smith-Njigba,23,1443,Maj-NL,Pittsburgh,3,7,5,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.2,0.429,0.4,0.829,675986,0.2
Nick Solak,27,1352,Maj-AL,Texas,35,95,82,14,17,1,0,3,4,7,0,19,5,1,0,1,3,2,0.207,0.309,0.329,0.638,669256,0.207
Donovan Solano,34,1331,Maj-NL,Cincinnati,80,304,278,22,79,16,0,4,24,19,1,61,5,0,2,5,0,0,0.284,0.339,0.385,0.724,456781,0.284
Jorge Soler,30,1406,Maj-NL,Miami,72,306,270,32,56,13,0,13,34,31,1,90,3,0,1,9,0,2,0.207,0.295,0.4,0.695,624585,0.207
Edmundo Sosa,26,1300,Maj-NL,"Philadelphia,St. Louis",82,200,184,27,42,12,4,2,23,6,0,54,7,1,2,6,6,1,0.228,0.276,0.37,0.646,624641,0.228
Lenyn Sosa,22,1379,Maj-AL,Chicago,11,36,35,3,4,1,0,1,1,1,0,12,0,0,0,2,0,0,0.114,0.139,0.229,0.367,672820,0.114
Juan Soto,23,1313,Maj-NL,"San Diego,Washington",165,716,570,100,138,27,2,29,69,139,6,106,5,1,0,12,7,3,0.242,0.395,0.449,0.844,665742,0.242
Livan Soto,22,1331,Maj-AL,Los Angeles,18,59,55,9,22,5,1,1,9,2,0,13,0,1,1,1,1,1,0.4,0.414,0.582,0.996,670869,0.4
Steven Souza Jr.,33,1470,Maj-AL,Seattle,6,19,19,0,3,0,0,0,1,0,0,8,0,0,0,2,0,0,0.158,0.158,0.158,0.316,519306,0.158
Cory Spangenberg,31,1402,Maj-NL,St. Louis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,605486,
George Springer,32,1328,Maj-AL,Toronto,135,591,520,89,139,22,4,25,76,54,1,103,8,0,5,7,14,2,0.267,0.342,0.469,0.812,543807,0.267
Jacob Stallings,32,1332,Maj-NL,Miami,114,384,346,25,77,12,0,4,34,29,0,83,6,1,2,15,0,1,0.223,0.292,0.292,0.584,607732,0.223
Giancarlo Stanton,32,1313,Maj-AL,New York,119,487,430,56,90,9,0,33,85,52,2,146,0,0,4,8,0,0,0.209,0.292,0.46,0.753,519317,0.209
Max Stassi,31,1331,Maj-AL,Los Angeles,102,375,333,32,60,12,1,9,30,38,0,112,2,1,1,12,0,0,0.18,0.267,0.303,0.571,545358,0.18
Spencer Steer,24,1331,Maj-NL,Cincinnati,28,108,95,12,20,5,0,2,8,11,0,26,2,0,0,2,0,1,0.211,0.306,0.326,0.632,668715,0.211
Michael Stefanic,26,1335,Maj-AL,Los Angeles,25,69,61,5,12,2,0,0,0,5,0,12,2,1,0,1,0,0,0.197,0.279,0.23,0.509,683021,0.197
Tyler Stephenson,25,1406,Maj-NL,Cincinnati,50,183,166,24,53,9,0,6,35,12,0,47,3,0,2,4,1,0,0.319,0.372,0.482,0.854,663886,0.319
Cal Stevenson,25,1362,Maj-AL,Oakland,23,71,60,5,10,3,0,0,1,8,0,23,0,2,1,1,1,1,0.167,0.261,0.217,0.478,670276,0.167
DJ Stewart,28,1509,Maj-AL,Baltimore,3,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,621466,0.0
Trevor Story,29,1355,Maj-AL,Boston,94,396,357,53,85,22,0,16,66,32,4,122,3,0,4,9,13,0,0.238,0.303,0.434,0.737,596115,0.238
Bryson Stott,24,1300,Maj-NL,Philadelphia,143,517,471,61,106,23,2,10,52,43,0,101,1,1,1,4,12,4,0.225,0.291,0.346,0.637,681082,0.225
Kyle Stowers,24,1331,Maj-AL,Baltimore,34,98,91,11,23,4,1,3,11,5,0,29,2,0,0,3,0,0,0.253,0.306,0.418,0.724,669065,0.253
Dee Strange-Gordon,34,1451,Maj-NL,Washington,22,59,59,6,18,1,1,0,2,0,0,8,0,0,0,1,3,2,0.305,0.305,0.356,0.661,543829,0.305
Myles Straw,27,1318,Maj-AL,Cleveland,159,623,560,73,122,23,3,0,32,56,0,90,1,2,4,4,22,1,0.218,0.288,0.27,0.558,664702,0.218
Garrett Stubbs,29,1331,Maj-NL,Philadelphia,46,121,106,19,28,4,1,5,16,14,0,30,0,1,0,2,2,0,0.264,0.35,0.462,0.812,596117,0.264
Eugenio Su\xc3\xa1rez,30,1321,Maj-AL,Seattle,155,650,563,81,135,26,2,32,90,74,0,201,8,0,5,13,0,0,0.24,0.334,0.464,0.797,553993,0.24
Jack Suwinski,23,1331,Maj-NL,Pittsburgh,106,372,326,45,66,11,0,19,38,41,1,114,4,0,1,5,4,2,0.202,0.298,0.411,0.709,669261,0.202
Kurt Suzuki,38,1335,Maj-AL,Los Angeles,50,159,139,10,25,4,0,4,15,15,0,29,2,1,2,3,0,0,0.18,0.266,0.295,0.561,435559,0.18
Seiya Suzuki,27,1331,Maj-NL,Chicago,111,446,397,54,104,22,2,14,46,42,3,110,4,0,3,8,9,5,0.262,0.336,0.433,0.77,673548,0.262
Travis Swaggerty,24,1446,Maj-NL,Pittsburgh,5,9,9,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0.111,0.111,0.111,0.222,680552,0.111
Dansby Swanson,28,1321,Maj-NL,Atlanta,166,713,656,102,179,33,1,25,96,50,0,189,3,0,4,12,18,7,0.273,0.325,0.441,0.766,621020,0.273
Raimel Tapia,28,1328,Maj-AL,Toronto,130,439,417,47,109,20,3,7,52,16,0,82,0,3,1,12,8,2,0.261,0.288,0.374,0.662,606132,0.261
Leody Taveras,23,1331,Maj-AL,Texas,99,341,314,39,82,14,2,5,34,21,0,88,2,1,3,2,11,5,0.261,0.309,0.366,0.675,665750,0.261
Chris Taylor,31,1321,Maj-NL,Los Angeles,120,461,409,45,89,25,3,10,43,44,2,165,5,0,3,4,10,1,0.218,0.299,0.367,0.666,621035,0.218
Michael A. Taylor,31,1333,Maj-AL,Kansas City,124,456,414,49,105,10,3,9,43,35,0,109,2,2,3,6,4,2,0.254,0.313,0.357,0.67,572191,0.254
Tyrone Taylor,28,1331,Maj-NL,Milwaukee,120,405,373,49,87,21,3,17,51,22,0,102,7,0,3,11,3,2,0.233,0.286,0.442,0.729,621438,0.233
Rowdy Tellez,27,1331,Maj-NL,Milwaukee,153,599,529,67,116,23,0,35,89,62,9,121,5,0,3,20,2,1,0.219,0.306,0.461,0.767,642133,0.219
Matt Thaiss,27,1333,Maj-AL,Los Angeles,29,81,69,9,15,1,0,2,8,11,1,24,0,0,1,2,1,0,0.217,0.321,0.319,0.64,642136,0.217
Alek Thomas,22,1341,Maj-NL,Arizona,113,411,381,45,88,17,1,8,39,22,0,74,3,0,5,6,4,3,0.231,0.275,0.344,0.619,677950,0.231
Cody Thomas,27,1351,Maj-AL,Oakland,10,32,30,1,8,0,0,0,0,2,0,12,0,0,0,0,0,0,0.267,0.313,0.267,0.579,642137,0.267
Dillon Thomas,29,1395,Maj-AL,Los Angeles,8,14,11,1,1,0,0,0,0,2,0,6,1,0,0,0,0,0,0.091,0.286,0.091,0.377,605504,0.091
Lane Thomas,26,1331,Maj-NL,Washington,146,548,498,62,120,26,2,17,52,41,0,132,4,0,5,8,8,4,0.241,0.301,0.404,0.705,657041,0.241
Bubba Thompson,24,1331,Maj-AL,Texas,55,181,170,18,45,5,0,1,9,7,0,56,2,2,0,2,18,3,0.265,0.302,0.312,0.613,669352,0.265
Trayce Thompson,31,1321,Maj-NL,"Los Angeles,San Diego",84,271,232,37,58,14,1,13,41,35,0,99,2,0,2,2,4,1,0.25,0.351,0.487,0.838,572204,0.25
Michael Toglia,23,1331,Maj-NL,Colorado,31,120,111,10,24,8,2,2,12,9,0,44,0,0,0,2,1,1,0.216,0.275,0.378,0.653,669911,0.216
Ka\'ai Tom,28,1490,Maj-NL,San Francisco,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,664789,0.0
Spencer Torkelson,22,1331,Maj-AL,Detroit,110,404,360,38,73,16,1,8,28,37,0,99,5,0,2,12,0,1,0.203,0.285,0.319,0.604,679529,0.203
Abraham Toro,25,1331,Maj-AL,Seattle,109,352,324,36,60,13,1,10,35,22,1,65,2,0,4,4,2,0,0.185,0.239,0.324,0.563,647351,0.185
Luis Torrens,26,1331,Maj-AL,Seattle,55,166,151,13,34,2,0,3,15,12,0,50,1,0,2,5,0,0,0.225,0.283,0.298,0.581,620443,0.225
Gleyber Torres,25,1313,Maj-AL,New York,149,609,560,77,141,28,1,24,78,42,2,139,3,1,3,13,12,5,0.252,0.306,0.434,0.74,650402,0.252
Ezequiel Tovar,20,1331,Maj-NL,Colorado,9,35,33,2,7,1,0,1,2,2,0,9,0,0,0,0,0,0,0.212,0.257,0.333,0.59,678662,0.212
Taylor Trammell,24,1331,Maj-AL,Seattle,43,117,102,15,20,9,0,4,10,13,0,33,0,1,1,2,2,1,0.196,0.284,0.402,0.686,666211,0.196
