Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID,AVG
Pedro León,26,642,Maj-AL,Houston,7,21,20,2,2,0,0,0,0,1,0,10,0,0,0,2,2,0,0.1,0.143,0.1,0.243,694175,0.1
Royce Lewis,25,600,Maj-AL,Minnesota,82,325,292,40,68,16,0,16,47,28,2,74,0,0,5,5,0,0,0.233,0.295,0.452,0.747,668904,0.233
Francisco Lindor,30,579,Maj-NL,New York,165,751,669,118,183,42,2,35,99,66,2,140,12,0,4,7,29,4,0.274,0.348,0.499,0.847,596019,0.274
Trey Lipscomb,24,600,Maj-NL,Washington,61,211,190,20,38,3,0,1,10,16,0,40,2,1,1,7,11,2,0.2,0.268,0.232,0.5,702358,0.2
Tyler Locklear,23,662,Maj-AL,Seattle,16,49,45,3,7,1,0,2,3,3,0,20,1,0,0,3,1,0,0.156,0.224,0.311,0.536,682988,0.156
Brandon Lockridge,27,600,Maj-NL,San Diego,12,12,12,4,2,0,0,1,1,0,0,4,0,0,0,0,2,0,0.167,0.167,0.417,0.583,663604,0.167
Nick Loftin,25,629,Maj-AL,Kansas City,56,171,148,15,28,4,0,1,14,19,0,24,1,1,2,4,1,0,0.189,0.282,0.236,0.519,679845,0.189
Joey Loperfido,25,600,Maj-AL,"Houston,Toronto",80,262,243,24,52,13,4,4,25,13,0,95,4,1,1,3,4,2,0.214,0.264,0.35,0.614,694388,0.214
Jack López,31,600,Maj-AL,Los Angeles,27,71,67,4,17,3,0,1,6,2,0,25,1,1,0,2,0,1,0.254,0.286,0.343,0.629,605346,0.254
Nicky Lopez,29,602,Maj-AL,Chicago,124,445,398,40,96,12,3,1,21,37,0,67,4,6,0,3,5,7,0.241,0.312,0.294,0.606,670032,0.241
Otto Lopez,25,600,Maj-NL,Miami,117,434,403,49,109,23,1,6,39,25,0,75,1,2,2,13,20,4,0.27,0.313,0.377,0.69,672640,0.27
Brandon Lowe,29,601,Maj-AL,Tampa Bay,107,425,385,56,94,19,3,21,58,33,2,112,5,0,2,7,5,1,0.244,0.311,0.473,0.783,664040,0.244
Josh Lowe,26,600,Maj-AL,Tampa Bay,106,387,353,37,85,19,2,10,34,32,4,123,0,0,2,2,25,1,0.241,0.302,0.391,0.693,666139,0.241
Nathaniel Lowe,28,600,Maj-AL,Texas,140,565,486,62,129,16,1,16,69,71,1,125,4,0,4,9,2,0,0.265,0.361,0.401,0.762,663993,0.265
Marco Luciano,22,609,Maj-NL,San Francisco,27,81,76,10,16,5,1,0,3,5,0,28,0,0,0,1,0,1,0.211,0.259,0.303,0.562,682617,0.211
Nathan Lukes,29,600,Maj-AL,Toronto,22,91,76,13,23,4,2,1,10,10,0,9,0,2,3,1,1,0,0.303,0.371,0.447,0.818,664770,0.303
Gavin Lux,26,569,Maj-NL,Los Angeles,151,530,473,64,116,25,2,11,54,49,0,116,3,1,4,8,6,2,0.245,0.318,0.376,0.694,666158,0.245
Manny Machado,31,588,Maj-NL,San Diego,159,671,621,81,168,31,0,30,109,45,6,133,1,0,4,27,11,2,0.271,0.319,0.465,0.784,592518,0.271
Nick Madrigal,27,720,Maj-NL,Chicago,51,94,86,5,19,3,0,0,10,4,0,10,3,1,0,2,1,0,0.221,0.28,0.256,0.535,663611,0.221
Bligh Madris,28,644,Maj-AL,Detroit,21,75,67,8,18,3,0,1,5,6,0,20,0,0,1,0,0,0,0.269,0.324,0.358,0.683,676632,0.269
Luke Maile,33,600,Maj-NL,Cincinnati,53,154,135,8,24,4,0,2,8,13,0,52,4,1,1,4,2,0,0.178,0.268,0.252,0.52,571912,0.178
Martín Maldonado,37,678,Maj-AL,Chicago,48,147,135,9,16,3,0,4,11,8,0,51,1,3,0,5,0,0,0.119,0.174,0.23,0.403,455117,0.119
Justyn-Henry Malloy,24,587,Maj-AL,Detroit,76,241,210,19,46,8,1,8,21,25,0,86,4,0,2,2,1,1,0.219,0.311,0.381,0.692,669234,0.219
Kyle Manzardo,23,580,Maj-AL,Cleveland,62,175,164,13,40,13,0,6,17,9,0,45,1,0,1,3,0,0,0.244,0.286,0.433,0.719,700932,0.244
Rafael Marchán,25,677,Maj-NL,Philadelphia,17,56,51,8,15,4,0,3,6,3,0,8,1,1,0,1,0,0,0.294,0.345,0.549,0.894,665561,0.294
Manuel Margot,29,600,Maj-AL,Minnesota,129,343,315,37,75,17,1,4,31,21,0,54,3,1,3,10,5,0,0.238,0.289,0.337,0.626,622534,0.238
Cade Marlowe,27,654,Maj-AL,Seattle,8,9,8,1,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0.25,0.333,0.25,0.583,687799,0.25
Brandon Marsh,26,590,Maj-NL,Philadelphia,139,489,431,55,105,17,3,16,60,50,0,157,2,1,5,2,19,3,0.244,0.322,0.408,0.73,669016,0.244
Ketel Marte,30,600,Maj-NL,Arizona,135,583,504,93,147,23,2,36,95,65,7,106,5,0,9,9,7,1,0.292,0.372,0.56,0.932,606466,0.292
Noelvi Marte,22,600,Maj-NL,Cincinnati,66,242,229,24,48,9,0,4,18,9,0,75,3,0,1,1,9,3,0.21,0.248,0.301,0.549,682622,0.21
Starling Marte,35,579,Maj-NL,New York,107,425,382,50,103,17,3,7,49,30,1,92,6,3,4,8,17,1,0.27,0.329,0.385,0.714,516782,0.27
Austin Martin,25,600,Maj-AL,Minnesota,93,257,233,41,59,18,1,1,16,20,0,47,2,2,0,4,7,3,0.253,0.318,0.352,0.67,668885,0.253
Angel Martínez,22,590,Maj-AL,Cleveland,44,170,152,16,35,7,0,3,11,15,0,33,0,1,2,2,3,1,0.23,0.296,0.336,0.631,682657,0.23
J.D. Martinez,36,582,Maj-NL,New York,128,519,452,47,106,24,1,16,72,55,0,148,6,0,2,18,0,0,0.235,0.324,0.398,0.723,502110,0.235
J.P. Martinez,28,705,Maj-NL,Atlanta,7,10,10,2,2,1,0,0,0,0,0,4,0,0,0,0,1,0,0.2,0.2,0.3,0.5,679881,0.2
Orelvis Martinez,22,700,Maj-AL,Toronto,1,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,682619,0.333
Nick Martini,34,685,Maj-NL,Cincinnati,50,163,146,23,31,4,2,5,24,9,0,38,4,0,3,1,1,3,0.212,0.272,0.37,0.641,605361,0.212
Michael Massey,26,589,Maj-AL,Kansas City,106,381,355,46,93,18,3,14,46,17,1,62,3,2,4,11,1,0,0.262,0.298,0.448,0.746,686681,0.262
Miles Mastrobuoni,28,606,Maj-NL,Chicago,50,106,98,9,19,3,0,0,4,7,0,17,0,0,1,1,2,0,0.194,0.245,0.224,0.47,670156,0.194
Jorge Mateo,29,668,Maj-AL,Baltimore,68,208,192,30,44,14,2,5,18,10,0,48,1,2,3,3,13,2,0.229,0.267,0.401,0.668,622761,0.229
Nick Maton,27,616,Maj-AL,Baltimore,5,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,665155,0.0
Luis Matos,22,600,Maj-NL,San Francisco,45,156,150,14,32,5,0,5,25,5,1,24,0,0,1,5,0,0,0.213,0.237,0.347,0.584,682641,0.213
Coby Mayo,22,609,Maj-AL,Baltimore,17,46,41,4,4,0,0,0,0,4,0,22,1,0,0,1,0,0,0.098,0.196,0.098,0.293,691723,0.098
James McCann,34,598,Maj-AL,Baltimore,66,235,216,27,50,9,0,8,31,13,0,58,2,0,4,3,1,0,0.231,0.277,0.384,0.661,543510,0.231
Kyle McCann,26,600,Maj-AL,Oakland,54,157,140,13,33,4,0,5,15,16,1,59,1,0,0,2,0,0,0.236,0.318,0.371,0.69,668832,0.236
Jake McCarthy,26,600,Maj-NL,Arizona,142,495,442,66,126,13,7,8,56,31,1,78,14,5,3,4,25,6,0.285,0.349,0.4,0.749,664983,0.285
Chas McCormick,29,597,Maj-AL,Houston,96,270,244,32,51,6,1,5,27,18,0,72,4,1,3,3,9,2,0.209,0.271,0.303,0.575,676801,0.209
Mason McCoy,29,615,Maj-NL,San Diego,19,57,49,7,10,2,0,0,3,5,0,19,0,3,0,2,1,0,0.204,0.278,0.245,0.523,669200,0.204
Grant McCray,23,600,Maj-NL,San Francisco,37,130,124,13,25,3,2,5,10,6,0,56,0,0,0,3,5,0,0.202,0.238,0.379,0.617,687529,0.202
Andrew McCutchen,37,602,Maj-NL,Pittsburgh,120,515,448,66,104,18,1,20,50,58,1,133,7,0,2,9,3,2,0.232,0.328,0.411,0.739,457705,0.232
Scott McGough,34,779,Maj-NL,Arizona,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,543518,0.0
Reese McGuire,29,667,Maj-AL,Boston,53,158,139,10,29,3,0,3,18,13,0,39,2,1,3,4,3,0,0.209,0.28,0.295,0.575,624512,0.209
Ryan McKenna,27,726,"Maj-AL,Maj-NL","Baltimore,San Francisco",13,15,14,4,3,0,0,2,2,1,0,5,0,0,0,0,1,1,0.214,0.267,0.643,0.91,663630,0.214
Billy McKinney,29,624,Maj-NL,Pittsburgh,10,28,25,4,5,1,0,0,2,2,0,13,1,0,0,1,0,0,0.2,0.286,0.24,0.526,641856,0.2
Zach McKinstry,29,589,Maj-AL,Detroit,121,334,304,33,67,16,5,5,24,25,0,69,3,0,2,3,16,0,0.22,0.284,0.355,0.64,656716,0.22
Ryan McMahon,29,600,Maj-NL,Colorado,153,645,567,68,137,28,0,20,65,69,4,185,3,0,4,9,4,6,0.242,0.325,0.397,0.722,641857,0.242
Jeff McNeil,32,579,Maj-NL,New York,134,485,435,57,103,26,0,12,47,35,1,69,9,1,5,6,5,1,0.237,0.304,0.379,0.683,643446,0.237
Curtis Mead,23,648,Maj-AL,Tampa Bay,38,132,122,10,29,3,0,1,7,6,0,30,2,0,1,2,2,0,0.238,0.282,0.287,0.569,678554,0.238
Parker Meadows,24,587,Maj-AL,Detroit,89,327,296,42,73,14,6,10,29,28,0,82,1,1,1,0,12,5,0.247,0.313,0.436,0.749,678009,0.247
MJ Melendez,25,589,Maj-AL,Kansas City,140,471,432,45,88,23,3,18,46,35,1,116,3,0,0,3,4,4,0.204,0.268,0.396,0.664,669004,0.204
Danny Mendick,30,679,Maj-AL,Chicago,47,141,132,13,26,7,0,3,8,6,0,35,2,1,0,3,6,0,0.197,0.243,0.318,0.561,664901,0.197
Joey Meneses,32,687,Maj-NL,Washington,76,313,281,19,65,11,0,3,42,21,1,63,5,0,6,9,2,0,0.231,0.291,0.302,0.593,608841,0.231
Whit Merrifield,35,599,Maj-NL,"Atlanta,Philadelphia",95,335,293,44,65,9,3,4,15,35,0,52,3,4,0,7,17,3,0.222,0.311,0.314,0.625,593160,0.222
Jackson Merrill,21,588,Maj-NL,San Diego,163,620,578,81,168,32,7,25,95,32,2,107,1,4,5,2,16,3,0.291,0.326,0.5,0.826,701538,0.291
Matt Mervis,26,749,Maj-NL,Chicago,9,28,26,1,3,1,0,0,3,1,0,8,0,0,0,0,0,0,0.115,0.148,0.154,0.302,670223,0.115
Jake Meyers,28,598,Maj-AL,Houston,149,515,463,51,101,20,3,13,61,35,0,118,10,3,4,17,11,3,0.218,0.285,0.359,0.644,676694,0.218
Drew Millas,26,600,Maj-NL,Washington,20,62,57,7,14,1,0,1,1,5,0,16,0,0,0,1,4,0,0.246,0.306,0.316,0.622,686452,0.246
Owen Miller,27,722,Maj-NL,Milwaukee,14,27,27,2,5,1,0,0,3,0,0,8,0,0,0,1,0,0,0.185,0.185,0.222,0.407,680911,0.185
José Miranda,26,605,Maj-AL,Minnesota,121,429,401,44,114,28,4,9,49,18,1,66,6,0,4,13,2,2,0.284,0.322,0.441,0.763,669304,0.284
Kameron Misner,26,638,Maj-AL,Tampa Bay,8,15,15,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0.067,0.067,0.067,0.133,670224,0.067
Garrett Mitchell,25,597,Maj-NL,Milwaukee,71,229,200,34,51,12,3,9,23,26,0,72,1,2,0,1,11,5,0.255,0.344,0.48,0.824,669003,0.255
Andruw Monasterio,27,600,Maj-NL,Milwaukee,58,142,125,14,26,5,0,1,16,16,0,40,1,0,0,3,6,2,0.208,0.303,0.272,0.575,655316,0.208
Yoán Moncada,29,611,Maj-AL,Chicago,12,45,40,4,11,3,1,0,0,5,0,11,0,0,0,2,1,0,0.275,0.356,0.4,0.756,660162,0.275
Mickey Moniak,26,603,Maj-AL,Los Angeles,124,418,392,48,86,17,2,14,49,21,0,114,4,0,1,3,8,4,0.219,0.266,0.38,0.646,666160,0.219
Elehuris Montero,25,692,Maj-NL,Colorado,67,247,224,23,46,10,0,4,28,20,0,56,0,0,3,7,0,0,0.205,0.267,0.304,0.571,660707,0.205
Dylan Moore,31,600,Maj-AL,Seattle,135,441,368,53,74,23,4,10,42,53,1,123,14,1,5,8,32,6,0.201,0.32,0.367,0.687,664238,0.201
Christopher Morel,25,600,"Maj-AL,Maj-NL","Chicago,Tampa Bay",152,611,535,56,105,11,3,21,60,61,3,159,10,0,5,15,8,7,0.196,0.288,0.346,0.634,666624,0.196
Gabriel Moreno,24,600,Maj-NL,Arizona,97,351,305,39,81,18,1,5,45,41,1,52,2,0,3,10,3,1,0.266,0.353,0.38,0.734,672515,0.266
Ryan Mountcastle,27,597,Maj-AL,Baltimore,126,514,480,54,128,30,2,13,63,27,0,118,1,0,6,13,3,0,0.267,0.304,0.419,0.722,663624,0.267
Cedric Mullins,29,597,Maj-AL,Baltimore,149,506,451,70,107,17,3,19,55,41,0,99,5,2,2,1,32,6,0.237,0.307,0.415,0.721,656775,0.237
Max Muncy,33,569,Maj-NL,Los Angeles,89,360,286,55,63,18,0,18,53,60,3,97,8,0,6,2,3,0,0.22,0.364,0.472,0.836,571970,0.22
Sean Murphy,29,597,Maj-NL,Atlanta,73,267,236,19,45,5,1,10,25,27,1,69,3,0,1,7,0,0,0.191,0.281,0.347,0.628,669221,0.191
Tom Murphy,33,748,Maj-NL,San Francisco,13,38,34,3,4,1,0,1,2,4,0,14,0,0,0,0,0,0,0.118,0.211,0.235,0.446,608596,0.118
Dane Myers,28,600,Maj-NL,Miami,44,108,95,17,25,6,1,3,19,8,0,36,3,0,2,0,4,1,0.263,0.333,0.442,0.775,667472,0.263
Carlos Narváez,25,650,Maj-AL,New York,6,15,13,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0.231,0.333,0.231,0.564,665966,0.231
Omar Narváez,32,722,Maj-NL,New York,28,69,65,4,10,2,0,0,5,3,0,12,0,1,0,2,0,0,0.154,0.191,0.185,0.376,553882,0.154
Bo Naylor,24,580,Maj-AL,Cleveland,131,411,376,41,75,12,2,13,40,29,1,128,2,2,2,3,6,3,0.199,0.259,0.346,0.605,666310,0.199
Josh Naylor,27,580,Maj-AL,Cleveland,162,676,603,86,146,29,0,31,113,60,7,115,7,0,5,18,6,2,0.242,0.316,0.444,0.76,647304,0.242
Zach Neto,23,603,Maj-AL,Los Angeles,155,602,542,70,135,34,1,23,77,39,1,140,16,4,1,14,30,10,0.249,0.318,0.443,0.761,687263,0.249
Tyler Nevin,27,600,Maj-AL,Oakland,87,278,245,22,50,10,0,7,20,25,0,64,5,0,3,5,1,0,0.204,0.288,0.331,0.618,663527,0.204
Kevin Newman,30,600,Maj-NL,Arizona,111,311,288,41,80,17,1,3,28,15,1,48,0,6,2,7,8,1,0.278,0.311,0.375,0.686,621028,0.278
Tomás Nido,30,667,Maj-NL,"Chicago,New York",49,140,130,14,25,4,0,4,12,5,0,35,0,3,2,1,0,0,0.192,0.219,0.315,0.534,621512,0.192
Brandon Nimmo,31,579,Maj-NL,New York,164,721,621,95,139,25,3,24,96,84,1,169,13,0,3,7,15,0,0.224,0.327,0.39,0.717,607043,0.224
Ryan Noda,28,607,Maj-AL,Oakland,36,111,95,8,13,4,0,1,4,14,0,37,1,1,0,0,0,0,0.137,0.255,0.211,0.465,676116,0.137
Jhonkensy Noel,22,580,Maj-AL,Cleveland,76,222,200,27,41,7,1,14,30,15,0,71,6,0,1,1,0,0,0.205,0.279,0.46,0.739,678877,0.205
Lars Nootbaar,26,600,Maj-NL,St. Louis,109,405,348,39,85,18,3,12,45,52,2,79,1,1,3,10,7,3,0.244,0.342,0.417,0.758,663457,0.244
Connor Norby,24,600,"Maj-AL,Maj-NL","Baltimore,Miami",45,194,178,32,42,9,0,9,20,15,0,64,0,0,1,2,3,3,0.236,0.294,0.438,0.732,681393,0.236
Nasim Nuñez,23,600,Maj-NL,Washington,51,78,61,14,15,1,0,0,1,12,0,15,0,5,0,1,8,2,0.246,0.37,0.262,0.632,683083,0.246
Ryan O\'Hearn,30,597,Maj-AL,Baltimore,144,497,445,60,118,21,3,15,59,47,2,69,2,0,3,7,3,1,0.265,0.336,0.427,0.763,656811,0.265
Logan O\'Hoppe,24,601,Maj-AL,Los Angeles,136,522,479,64,117,17,1,20,56,33,0,155,8,1,1,7,2,3,0.244,0.303,0.409,0.712,681351,0.244
Tyler O\'Neill,29,601,Maj-AL,Boston,112,471,410,74,99,18,0,31,61,52,5,159,7,0,2,13,4,0,0.241,0.335,0.512,0.848,641933,0.241
Shohei Ohtani,29,569,Maj-NL,Los Angeles,175,807,697,148,211,39,7,57,140,94,10,184,7,0,5,7,59,6,0.303,0.389,0.624,1.013,660271,0.303
Edward Olivares,28,684,Maj-NL,Pittsburgh,55,196,174,22,39,4,0,5,23,16,0,37,2,0,4,3,1,0,0.224,0.291,0.333,0.624,658668,0.224
Matt Olson,30,597,Maj-NL,Atlanta,164,693,608,77,149,37,1,29,98,71,5,171,9,0,5,15,0,0,0.245,0.33,0.452,0.783,621566,0.245
Jonathan Ornelas,24,601,Maj-AL,Texas,18,40,37,1,8,2,0,0,3,2,0,13,0,1,0,0,0,0,0.216,0.256,0.27,0.527,680716,0.216
Rafael Ortega,33,738,Maj-AL,Chicago,13,17,14,4,1,0,0,0,1,2,0,4,0,0,1,1,2,0,0.071,0.176,0.071,0.248,542364,0.071
Joey Ortiz,25,596,Maj-NL,Milwaukee,145,522,451,58,105,25,6,11,60,56,0,105,6,3,6,10,11,6,0.233,0.322,0.388,0.71,687401,0.233
James Outman,27,600,Maj-NL,Los Angeles,52,156,136,12,20,4,0,4,11,16,0,55,4,0,0,0,2,1,0.147,0.256,0.265,0.521,681546,0.147
Marcell Ozuna,33,597,Maj-NL,Atlanta,164,696,613,96,185,31,0,39,105,74,2,174,3,0,5,23,1,0,0.302,0.377,0.543,0.92,542303,0.302
Cristian Pache,25,607,"Maj-AL,Maj-NL","Baltimore,Miami,Philadelphia",88,183,165,13,33,8,1,1,16,17,0,64,0,0,1,2,1,0,0.2,0.273,0.279,0.552,665506,0.2
Andy Pages,23,579,Maj-NL,Los Angeles,121,463,422,68,104,23,1,15,50,29,0,114,7,0,4,8,1,2,0.246,0.303,0.412,0.715,681624,0.246
Pedro Pagés,25,600,Maj-NL,St. Louis,68,218,202,19,48,3,2,7,27,13,0,58,0,1,2,7,2,0,0.238,0.281,0.376,0.657,686780,0.238
Joshua Palacios,28,600,Maj-NL,Pittsburgh,23,78,67,10,15,2,0,2,9,10,0,12,1,0,0,1,1,0,0.224,0.333,0.343,0.677,641943,0.224
Richie Palacios,27,600,Maj-AL,Tampa Bay,92,316,264,46,59,8,1,5,21,45,2,67,5,0,1,5,19,1,0.223,0.346,0.318,0.664,680700,0.223
Isaac Paredes,25,600,"Maj-AL,Maj-NL","Chicago,Tampa Bay",153,641,542,64,129,25,1,19,80,76,2,105,17,0,6,17,1,1,0.238,0.346,0.393,0.739,670623,0.238
Kyren Paris,22,714,Maj-AL,Los Angeles,21,59,51,4,6,2,0,1,5,7,0,17,0,0,0,1,1,0,0.118,0.224,0.216,0.44,677347,0.118
Vinnie Pasquantino,26,589,Maj-AL,Kansas City,137,580,519,64,133,31,2,19,99,43,1,80,4,1,13,12,1,0,0.256,0.311,0.434,0.744,686469,0.256
Graham Pauley,23,751,Maj-NL,San Diego,13,32,32,4,4,0,0,2,5,0,0,15,0,0,0,1,0,0,0.125,0.125,0.313,0.438,688363,0.125
Joc Pederson,32,601,Maj-NL,Arizona,132,449,367,62,101,17,1,23,64,55,2,105,18,1,3,5,7,4,0.275,0.393,0.515,0.908,592626,0.275
Liover Peguero,23,600,Maj-NL,Pittsburgh,3,10,10,0,2,1,0,0,2,0,0,3,0,0,0,0,0,0,0.2,0.2,0.3,0.5,678894,0.2
Jeremy Peña,26,597,Maj-AL,Houston,159,658,608,79,161,28,2,15,70,26,1,114,14,4,6,16,20,6,0.265,0.307,0.391,0.699,665161,0.265
David Peralta,36,588,Maj-NL,San Diego,96,273,249,37,67,12,0,9,32,22,0,55,2,0,0,3,2,0,0.269,0.333,0.426,0.759,444482,0.269
Oswald Peraza,24,639,Maj-AL,New York,4,11,10,2,2,0,0,1,1,1,0,3,0,0,0,0,0,0,0.2,0.273,0.5,0.773,672724,0.2
Geraldo Perdomo,24,600,Maj-NL,Arizona,98,388,337,61,92,21,2,3,37,36,0,58,3,7,5,5,9,1,0.273,0.344,0.374,0.718,672695,0.273
Jhonny Pereda,28,601,Maj-NL,Miami,20,40,39,2,9,0,0,0,4,0,0,10,1,0,0,2,0,0,0.231,0.25,0.231,0.481,640902,0.231
Salvador Perez,34,589,Maj-AL,Kansas City,164,677,614,59,165,28,0,28,105,44,9,136,12,0,6,17,0,0,0.269,0.327,0.451,0.778,521692,0.269
Wenceel Pérez,24,587,Maj-AL,Detroit,118,445,409,52,99,17,6,9,38,32,0,99,1,2,1,5,9,5,0.242,0.298,0.379,0.677,672761,0.242
Blake Perkins,27,596,Maj-NL,Milwaukee,123,442,389,54,95,13,2,6,44,43,1,109,3,0,7,3,24,5,0.244,0.319,0.334,0.653,663368,0.244
Jace Peterson,34,764,Maj-NL,Arizona,14,26,22,2,1,0,0,0,1,3,0,6,0,0,1,1,0,0,0.045,0.154,0.045,0.199,607054,0.045
Tommy Pham,36,589,"Maj-AL,Maj-NL","Chicago,Kansas City,St. Louis",122,494,455,51,114,20,3,9,41,35,0,109,2,0,2,5,8,3,0.251,0.306,0.367,0.673,502054,0.251
Kevin Pillar,35,600,Maj-AL,"Chicago,Los Angeles",100,314,284,38,65,16,1,8,45,16,0,69,10,1,3,10,12,3,0.229,0.291,0.377,0.667,607680,0.229
René Pinto,27,753,Maj-AL,Tampa Bay,19,49,42,5,9,3,0,2,6,4,0,18,1,1,1,0,0,0,0.214,0.292,0.429,0.72,650907,0.214
Jorge Polanco,30,600,Maj-AL,Seattle,118,469,417,43,89,11,0,16,45,46,3,137,4,0,2,16,4,2,0.213,0.296,0.355,0.651,593871,0.213
Jurickson Profar,31,588,Maj-NL,San Diego,165,696,589,95,163,29,0,24,86,79,4,105,18,5,5,14,10,3,0.277,0.376,0.448,0.824,595777,0.277
Ceddanne Rafaela,23,600,Maj-AL,Boston,151,568,541,70,134,23,5,15,75,15,1,149,7,2,3,8,19,10,0.248,0.276,0.392,0.667,678882,0.248
Cal Raleigh,27,600,Maj-AL,Seattle,153,628,546,73,120,16,0,34,100,70,4,176,6,0,6,7,6,1,0.22,0.312,0.436,0.748,663728,0.22
Luke Raley,29,600,Maj-AL,Seattle,137,455,404,58,98,19,2,22,58,27,0,135,20,2,2,2,11,2,0.243,0.32,0.463,0.783,670042,0.243
Harold Ramírez,29,651,"Maj-AL,Maj-NL","Tampa Bay,Washington",73,246,238,28,62,7,1,2,29,5,0,50,2,0,1,2,6,2,0.261,0.28,0.324,0.604,623912,0.261
José Ramírez,31,580,Maj-AL,Cleveland,168,726,655,119,181,42,2,41,124,61,17,87,2,0,7,9,43,7,0.276,0.337,0.534,0.871,608070,0.276
Bryan Ramos,22,600,Maj-AL,Chicago,32,108,99,13,20,4,0,3,11,7,0,22,0,0,1,3,0,2,0.202,0.252,0.333,0.586,682868,0.202
Heliot Ramos,24,601,Maj-NL,San Francisco,121,518,475,54,128,23,3,22,72,37,2,135,2,0,4,12,6,1,0.269,0.322,0.469,0.792,671218,0.269
J.T. Realmuto,33,590,Maj-NL,Philadelphia,103,429,391,51,101,18,1,14,48,30,1,106,7,0,1,7,2,2,0.258,0.322,0.417,0.739,592663,0.258
Jakson Reetz,28,652,Maj-NL,San Francisco,6,15,14,1,2,1,0,1,1,1,0,5,0,0,0,1,0,0,0.143,0.2,0.429,0.629,656883,0.143
Rob Refsnyder,33,610,Maj-AL,Boston,93,303,268,32,77,16,1,11,40,28,2,76,5,0,1,6,2,2,0.287,0.364,0.478,0.842,608701,0.287
Zach Remillard,30,719,Maj-AL,Chicago,15,39,33,3,8,1,1,0,1,5,0,10,0,1,0,1,1,0,0.242,0.342,0.333,0.675,621545,0.242
Anthony Rendon,34,622,Maj-AL,Los Angeles,57,238,206,21,45,10,0,0,14,23,0,35,5,0,4,4,6,1,0.218,0.307,0.267,0.574,543685,0.218
Hunter Renfroe,32,592,Maj-AL,Kansas City,122,430,390,44,88,18,0,15,52,37,0,87,2,0,1,10,1,1,0.226,0.295,0.387,0.683,592669,0.226
Luis Rengifo,27,658,Maj-AL,Los Angeles,78,304,283,41,85,13,1,6,30,16,0,44,4,1,0,6,24,7,0.3,0.347,0.417,0.763,650859,0.3
Pablo Reyes,30,628,"Maj-AL,Maj-NL","Boston,New York",22,64,60,5,11,2,0,0,5,3,0,19,1,0,0,1,1,2,0.183,0.234,0.217,0.451,622569,0.183
Bryan Reynolds,29,600,Maj-NL,Pittsburgh,156,692,622,73,171,29,3,24,88,57,3,156,10,0,3,7,10,2,0.275,0.344,0.447,0.791,668804,0.275
Ben Rice,25,600,Maj-AL,New York,50,178,152,20,26,6,0,7,23,20,0,48,1,0,5,2,0,1,0.171,0.264,0.349,0.613,700250,0.171
Austin Riley,27,642,Maj-NL,Atlanta,110,469,425,63,109,26,2,19,56,37,0,118,5,0,2,6,0,0,0.256,0.322,0.461,0.783,663586,0.256
Edwin Ríos,30,677,Maj-NL,Cincinnati,4,10,9,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0.111,0.2,0.111,0.311,621458,0.111
Leo Rivas,26,600,Maj-AL,Seattle,43,86,73,10,17,1,1,0,8,10,0,24,1,2,0,1,3,0,0.233,0.333,0.274,0.607,660844,0.233
Emmanuel Rivera,28,598,"Maj-AL,Maj-NL","Baltimore,Miami",124,303,266,24,63,9,2,5,29,26,0,69,5,1,5,7,2,0,0.237,0.311,0.342,0.653,656896,0.237
Anthony Rizzo,34,569,Maj-AL,New York,102,413,367,40,85,13,0,8,35,33,2,75,11,0,2,7,0,0,0.232,0.312,0.332,0.645,519203,0.232
Luis Robert Jr.,26,600,Maj-AL,Chicago,100,425,393,47,88,19,0,14,35,28,2,141,2,0,1,8,23,6,0.224,0.278,0.379,0.657,673357,0.224
Chuckie Robinson,29,601,Maj-AL,Chicago,26,76,70,2,9,0,0,0,0,5,0,20,1,0,0,1,0,0,0.129,0.197,0.129,0.326,642020,0.129
Víctor Robles,27,600,"Maj-AL,Maj-NL","Seattle,Washington",91,295,254,44,78,20,0,4,28,21,0,53,11,6,3,2,34,2,0.307,0.381,0.433,0.814,645302,0.307
Brayan Rocchio,23,580,Maj-AL,Cleveland,153,481,416,54,90,20,0,9,38,49,1,97,8,3,5,11,10,6,0.216,0.308,0.329,0.637,677587,0.216
Brendan Rodgers,27,602,Maj-NL,Colorado,135,539,501,67,134,29,1,13,54,31,1,132,4,1,2,12,1,0,0.267,0.314,0.407,0.721,663898,0.267
Johnathan Rodríguez,24,696,Maj-AL,Cleveland,13,40,31,6,4,1,0,0,5,9,0,14,0,0,0,1,0,0,0.129,0.325,0.161,0.486,671286,0.129
Julio Rodríguez,23,600,Maj-AL,Seattle,143,613,567,76,155,17,0,20,68,38,1,156,6,0,2,10,24,5,0.273,0.325,0.409,0.734,677594,0.273
